Date,City,Average Temperature
2015-05-30,Madrid,20.37008333333336
2015-05-31,Madrid,20.87470833333336
2015-06-01,Madrid,23.82125000000002
2015-06-02,Madrid,25.16583333333336
2015-06-03,Madrid,25.84554166666668
2015-06-04,Madrid,24.18087500000003
2015-06-05,Madrid,23.6290416666667
2015-06-06,Madrid,24.5816666666667
2015-06-07,Madrid,25.22195833333337
2015-06-08,Madrid,25.01258333333336
2015-06-09,Madrid,23.39083333333336
2015-06-10,Madrid,20.39083333333335
2015-06-11,Madrid,18.89866666666669
2015-06-12,Madrid,17.50662500000003
2015-06-13,Madrid,16.25770833333337
2015-06-14,Madrid,16.24008333333338
2015-06-15,Madrid,14.72946153846157
2015-06-16,Madrid,18.86250000000002
2015-06-17,Madrid,20.20875000000003
2015-06-18,Madrid,22.17225000000003
2015-06-19,Madrid,24.96725000000002
2015-06-20,Madrid,25.16033333333335
2015-06-21,Madrid,26.47595833333336
2015-06-22,Madrid,24.94495833333339
2015-06-23,Madrid,20.5410416666667
2015-06-24,Madrid,21.60387500000002
2015-06-25,Madrid,24.68704166666669
2015-06-26,Madrid,27.18041666666668
2015-06-27,Madrid,29.25375000000002
2015-06-28,Madrid,30.58458333333336
2015-06-29,Madrid,31.41708333333336
2015-06-30,Madrid,31.39958333333337
2015-07-01,Madrid,29.76625000000002
2015-07-02,Madrid,28.33666666666669
2015-07-03,Madrid,30.18750000000002
2015-07-04,Madrid,30.24416666666669
2015-07-05,Madrid,31.01791666666668
2015-07-06,Madrid,31.75458333333336
2015-07-07,Madrid,31.81583333333336
2015-07-08,Madrid,30.89083333333336
2015-07-09,Madrid,30.49875000000002
2015-07-10,Madrid,29.74083333333336
2015-07-11,Madrid,29.55208333333335
2015-07-12,Madrid,29.94250000000002
2015-07-13,Madrid,31.11541666666669
2015-07-14,Madrid,31.97916666666669
2015-07-15,Madrid,31.40666666666668
2015-07-16,Madrid,30.93083333333336
2015-07-17,Madrid,30.49375000000002
2015-07-18,Madrid,28.68541666666669
2015-07-19,Madrid,28.54875000000003
2015-07-20,Madrid,30.21750000000002
2015-07-21,Madrid,30.97125000000003
2015-07-22,Madrid,29.29400000000003
2015-07-23,Madrid,29.01875000000002
2015-07-24,Madrid,28.46583333333335
2015-07-25,Madrid,27.11791666666669
2015-07-26,Madrid,28.36708333333336
2015-07-27,Madrid,30.61791666666669
2015-07-28,Madrid,30.04708333333336
2015-07-29,Madrid,29.59958333333336
2015-07-30,Madrid,26.80250000000002
2015-07-31,Madrid,25.41125000000002
2015-08-01,Madrid,24.13833333333336
2015-08-02,Madrid,27.14791666666668
2015-08-03,Madrid,29.14791666666669
2015-08-04,Madrid,29.23416666666669
2015-08-05,Madrid,28.29375000000003
2015-08-06,Madrid,28.91458333333335
2015-08-07,Madrid,29.02708333333335
2015-08-08,Madrid,26.69916666666669
2015-08-09,Madrid,22.43416666666669
2015-08-10,Madrid,27.49125000000002
2015-08-11,Madrid,28.92791666666669
2015-08-12,Madrid,27.07958333333335
2015-08-13,Madrid,23.60958333333336
2015-08-14,Madrid,22.28041666666669
2015-08-15,Madrid,22.80791666666669
2015-08-16,Madrid,23.23791666666669
2015-08-17,Madrid,25.88666666666668
2015-08-18,Madrid,25.12750000000002
2015-08-19,Madrid,25.21791666666669
2015-08-20,Madrid,27.08250000000002
2015-08-21,Madrid,26.65000000000002
2015-08-22,Madrid,24.90400000000002
2015-08-23,Madrid,22.00625000000002
2015-08-24,Madrid,19.91791666666669
2015-08-25,Madrid,21.15500000000002
2015-08-26,Madrid,24.59083333333335
2015-08-27,Madrid,24.16250000000002
2015-08-28,Madrid,25.41291666666669
2015-08-29,Madrid,28.56916666666669
2015-08-30,Madrid,25.64375000000003
2015-08-31,Madrid,22.62280000000003
2015-09-01,Madrid,19.10208333333335
2015-09-02,Madrid,19.04541666666669
2015-09-03,Madrid,16.98375000000003
2015-09-04,Madrid,15.70166666666669
2015-09-05,Madrid,15.00583333333336
2015-09-06,Madrid,14.89958333333335
2015-09-07,Madrid,14.24416666666669
2015-09-08,Madrid,14.79666666666669
2015-09-09,Madrid,16.03166666666669
2015-09-10,Madrid,17.47250000000002
2015-09-11,Madrid,17.07208333333335
2015-09-12,Madrid,17.22833333333336
2015-09-13,Madrid,15.99000000000003
2015-09-14,Madrid,14.41375000000002
2015-09-15,Madrid,11.60880000000002
2015-09-16,Madrid,13.63482758620692
2015-09-17,Madrid,11.66708333333336
2015-09-18,Madrid,14.44125000000003
2015-09-19,Madrid,17.80875000000002
2015-09-20,Madrid,19.03583333333335
2015-09-21,Madrid,20.27000000000002
2015-09-22,Madrid,19.61958333333336
2015-09-23,Madrid,18.48750000000002
2015-09-24,Madrid,19.56833333333336
2015-09-25,Madrid,21.11333333333336
2015-09-26,Madrid,20.34166666666669
2015-09-27,Madrid,21.04833333333336
2015-09-28,Madrid,18.23333333333336
2015-09-29,Madrid,17.73666666666669
2015-09-30,Madrid,17.99166666666669
2015-10-01,Madrid,17.34520000000003
2015-10-02,Madrid,18.02458333333336
2015-10-03,Madrid,18.73083333333335
2015-10-04,Madrid,18.24541666666669
2015-10-05,Madrid,20.32250000000002
2015-10-06,Madrid,17.70000000000002
2015-10-07,Madrid,15.60291666666669
2015-10-08,Madrid,15.19041666666669
2015-10-09,Madrid,14.49791666666669
2015-10-10,Madrid,15.28750000000003
2015-10-11,Madrid,16.46407407407409
2015-10-12,Madrid,17.36041666666668
2015-10-13,Madrid,12.93041666666669
2015-10-14,Madrid,11.15166666666669
2015-10-15,Madrid,11.42125000000002
2015-10-16,Madrid,12.08625000000002
2015-10-17,Madrid,15.44083333333335
2015-10-18,Madrid,15.98041666666668
2015-10-19,Madrid,16.72291666666668
2015-10-20,Madrid,15.30666666666668
2015-10-21,Madrid,11.73458333333336
2015-10-22,Madrid,11.65208333333335
2015-10-23,Madrid,13.31666666666668
2015-10-24,Madrid,14.90916666666668
2015-10-25,Madrid,15.86333333333334
2015-10-26,Madrid,14.92708333333334
2015-10-27,Madrid,14.05889583333334
2015-10-28,Madrid,12.43808
2015-10-29,Madrid,13.90279166666667
2015-10-30,Madrid,14.89183333333335
2015-10-31,Madrid,15.86437500000001
2015-11-01,Madrid,16.20825000000001
2015-11-02,Madrid,12.93204166666668
2015-11-03,Madrid,11.69670370370371
2015-11-04,Madrid,12.72652000000001
2015-11-05,Madrid,13.91272413793105
2015-11-06,Madrid,14.36100000000002
2015-11-07,Madrid,14.93670833333334
2015-11-08,Madrid,14.56777083333335
2015-11-09,Madrid,12.92318750000001
2015-11-10,Madrid,12.50554166666668
2015-11-11,Madrid,11.05391666666668
2015-11-12,Madrid,11.11372916666668
2015-11-13,Madrid,11.653125
2015-11-14,Madrid,11.18433333333335
2015-11-15,Madrid,10.11858333333335
2015-11-16,Madrid,8.389855468750019
2015-11-17,Madrid,8.552985677083358
2015-11-18,Madrid,9.700583333333347
2015-11-19,Madrid,11.29154166666668
2015-11-20,Madrid,11.80445833333335
2015-11-21,Madrid,10.83970833333335
2015-11-22,Madrid,5.555208333333343
2015-11-23,Madrid,4.795395833333345
2015-11-24,Madrid,5.233895833333352
2015-11-25,Madrid,9.829458333333347
2015-11-26,Madrid,11.06416666666668
2015-11-27,Madrid,11.72995833333335
2015-11-28,Madrid,7.865416666666678
2015-11-29,Madrid,4.165250000000029
2015-11-30,Madrid,4.388875000000017
2015-12-01,Madrid,4.303750000000018
2015-12-02,Madrid,5.150750000000007
2015-12-03,Madrid,6.064882812500019
2015-12-04,Madrid,7.574979166666691
2015-12-05,Madrid,8.481145833333349
2015-12-06,Madrid,7.496125000000013
2015-12-07,Madrid,6.436229166666675
2015-12-08,Madrid,8.244354166666676
2015-12-09,Madrid,8.164958333333352
2015-12-10,Madrid,7.885000000000017
2015-12-11,Madrid,9.00591666666667
2015-12-12,Madrid,9.553208333333354
2015-12-13,Madrid,7.108020833333346
2015-12-14,Madrid,9.476187500000023
2015-12-15,Madrid,9.955437500000011
2015-12-16,Madrid,7.471916666666682
2015-12-17,Madrid,6.985020833333347
2015-12-18,Madrid,7.71431250000002
2015-12-19,Madrid,7.029166666666694
2015-12-20,Madrid,7.488645833333355
2015-12-21,Madrid,6.493187500000026
2015-12-22,Madrid,5.721375000000021
2015-12-23,Madrid,5.615041666666694
2015-12-24,Madrid,4.744166666666696
2015-12-25,Madrid,4.586437500000024
2015-12-26,Madrid,3.717000000000022
2015-12-27,Madrid,6.297291666666692
2015-12-28,Madrid,8.491583333333358
2015-12-29,Madrid,8.103648148148173
2015-12-30,Madrid,7.524041666666688
2015-12-31,Madrid,9.202442307692325
2016-01-01,Madrid,10.55105769230772
2016-01-02,Madrid,7.654291666666691
2016-01-03,Madrid,7.399326923076951
2016-01-04,Madrid,11.65219230769232
2016-01-05,Madrid,6.669458333333362
2016-01-06,Madrid,5.220645833333353
2016-01-07,Madrid,12.14845833333335
2016-01-08,Madrid,11.77034000000002
2016-01-09,Madrid,9.838562500000021
2016-01-10,Madrid,10.66579629629632
2016-01-11,Madrid,9.282173076923097
2016-01-12,Madrid,6.009958333333358
2016-01-13,Madrid,3.750854166666687
2016-01-14,Madrid,5.24684615384618
2016-01-15,Madrid,6.317458333333353
2016-01-16,Madrid,4.044750000000022
2016-01-17,Madrid,2.055220000000031
2016-01-18,Madrid,5.937291666666691
2016-01-19,Madrid,4.620458333333353
2016-01-20,Madrid,4.873833333333359
2016-01-21,Madrid,5.971423076923103
2016-01-22,Madrid,8.542692307692331
2016-01-23,Madrid,11.21345833333335
2016-01-24,Madrid,10.21012500000002
2016-01-25,Madrid,9.56856250000002
2016-01-26,Madrid,8.956458333333352
2016-01-27,Madrid,8.136307692307717
2016-01-28,Madrid,8.219910714285735
2016-01-29,Madrid,8.28961538461541
2016-01-30,Madrid,7.573855468750023
2016-01-31,Madrid,8.164389322916685
2016-02-01,Madrid,8.459437500000027
2016-02-02,Madrid,6.869395833333357
2016-02-03,Madrid,8.45152083333335
2016-02-04,Madrid,5.50625000000002
2016-02-05,Madrid,4.17645833333335
2016-02-06,Madrid,6.095833333333355
2016-02-07,Madrid,7.37291666666669
2016-02-08,Madrid,8.800000000000018
2016-02-09,Madrid,7.321666666666687
2016-02-10,Madrid,9.93583333333335
2016-02-11,Madrid,12.72875000000002
2016-02-12,Madrid,11.70789583333335
2016-02-13,Madrid,13.09033333333335
2016-02-14,Madrid,7.917875000000016
2016-02-15,Madrid,5.181104166666692
2016-02-16,Madrid,3.210604166666689
2016-02-17,Madrid,2.209548177083356
2016-02-18,Madrid,5.417500000000023
2016-02-19,Madrid,4.637930989583356
2016-02-20,Madrid,5.495860677083357
2016-02-21,Madrid,6.821354166666694
2016-02-22,Madrid,7.758291666666689
2016-02-23,Madrid,8.027187500000018
2016-02-24,Madrid,6.257000000000024
2016-02-25,Madrid,8.403000000000022
2016-02-26,Madrid,6.224326923076942
2016-02-27,Madrid,5.152166666666695
2016-02-28,Madrid,7.027750000000014
2016-02-29,Madrid,7.478645833333353
2016-03-01,Madrid,7.34520833333336
2016-03-02,Madrid,9.211729166666691
2016-03-03,Madrid,8.659229166666686
2016-03-04,Madrid,8.393993489583359
2016-03-05,Madrid,6.323958333333361
2016-03-06,Madrid,6.417625000000027
2016-03-07,Madrid,6.866333333333361
2016-03-08,Madrid,6.298375000000021
2016-03-09,Madrid,6.71383333333335
2016-03-10,Madrid,6.70650651041669
2016-03-11,Madrid,7.283479166666685
2016-03-12,Madrid,6.226395833333359
2016-03-13,Madrid,7.654562500000026
2016-03-14,Madrid,6.859895833333359
2016-03-15,Madrid,7.143041666666693
2016-03-16,Madrid,8.133875000000025
2016-03-17,Madrid,9.251583333333352
2016-03-18,Madrid,8.636820000000027
2016-03-19,Madrid,9.338538461538482
2016-03-20,Madrid,8.414812500000023
2016-03-21,Madrid,8.652240000000024
2016-03-22,Madrid,9.511240000000019
2016-03-23,Madrid,8.232500000000023
2016-03-24,Madrid,10.00331250000003
2016-03-25,Madrid,10.31614583333335
2016-03-26,Madrid,10.74170833333336
2016-03-27,Madrid,11.25566000000003
2016-03-28,Madrid,10.66739583333335
2016-03-29,Madrid,13.12268750000002
2016-03-30,Madrid,13.62595833333336
2016-03-31,Madrid,8.88614583333336
2016-04-01,Madrid,7.890416666666688
2016-04-02,Madrid,9.609958333333365
2016-04-03,Madrid,10.26364583333336
2016-04-04,Madrid,8.338519230769254
2016-04-05,Madrid,10.67062500000002
2016-04-06,Madrid,11.61537500000002
2016-04-07,Madrid,12.43320833333336
2016-04-08,Madrid,9.415583333333357
2016-04-09,Madrid,11.28977083333336
2016-04-10,Madrid,10.10029166666668
2016-04-11,Madrid,8.95150000000002
2016-04-12,Madrid,9.663384615384642
2016-04-13,Madrid,11.20989583333335
2016-04-14,Madrid,13.15854166666669
2016-04-15,Madrid,13.37418750000003
2016-04-16,Madrid,12.81880000000002
2016-04-17,Madrid,11.70214583333335
2016-04-18,Madrid,13.98564583333336
2016-04-19,Madrid,12.3143653846154
2016-04-20,Madrid,10.90574074074076
2016-04-21,Madrid,12.33458333333335
2016-04-22,Madrid,12.92720833333336
2016-04-23,Madrid,12.11277083333335
2016-04-24,Madrid,12.37354166666668
2016-04-25,Madrid,12.12152083333336
2016-04-26,Madrid,13.97268750000003
2016-04-27,Madrid,14.71416666666669
2016-04-28,Madrid,13.64203255208336
2016-04-29,Madrid,13.79038461538464
2016-04-30,Madrid,12.79074074074076
2016-05-01,Madrid,10.81375000000003
2016-05-02,Madrid,12.93000000000002
2016-05-03,Madrid,17.15750000000002
2016-05-04,Madrid,18.35041666666669
2016-05-05,Madrid,15.94880000000002
2016-05-06,Madrid,13.63480000000003
2016-05-07,Madrid,13.89200000000002
2016-05-08,Madrid,11.93535714285717
2016-05-09,Madrid,11.68583333333336
2016-05-10,Madrid,11.48625000000003
2016-05-11,Madrid,11.38923076923079
2016-05-12,Madrid,12.27666666666669
2016-05-13,Madrid,12.39958333333336
2016-05-14,Madrid,14.24500000000002
2016-05-15,Madrid,16.82375000000003
2016-05-16,Madrid,16.16333333333336
2016-05-17,Madrid,17.44208333333336
2016-05-18,Madrid,18.59750000000003
2016-05-19,Madrid,18.8916666666667
2016-05-20,Madrid,19.98000000000002
2016-05-21,Madrid,20.77750000000003
2016-05-22,Madrid,19.16125000000002
2016-05-23,Madrid,15.12041666666669
2016-05-24,Madrid,18.59208333333335
2016-05-25,Madrid,17.60125000000002
2016-05-26,Madrid,18.42458333333336
2016-05-27,Madrid,18.71500000000002
2016-05-28,Madrid,15.09111111111113
2016-05-29,Madrid,14.69708333333335
2016-05-30,Madrid,15.99541666666669
2016-05-31,Madrid,16.73625000000003
2016-06-01,Madrid,17.97416666666669
2016-06-02,Madrid,18.76083333333336
2016-06-03,Madrid,20.87875000000003
2016-06-04,Madrid,20.1996153846154
2016-06-05,Madrid,21.51250000000002
2016-06-06,Madrid,21.74583333333335
2016-06-07,Madrid,24.00208333333336
2016-06-08,Madrid,25.07166666666669
2016-06-09,Madrid,27.74791666666669
2016-06-10,Madrid,25.74083333333336
2016-06-11,Madrid,24.42333333333336
2016-06-12,Madrid,24.47458333333335
2016-06-13,Madrid,25.25708333333334
2016-06-14,Madrid,22.93250000000002
2016-06-15,Madrid,18.30058333333336
2016-06-16,Madrid,15.90791666666669
2016-06-17,Madrid,17.93125000000002
2016-06-18,Madrid,18.62833333333336
2016-06-19,Madrid,19.32958333333335
2016-06-20,Madrid,24.36125000000002
2016-06-21,Madrid,26.47000000000003
2016-06-22,Madrid,27.56958333333337
2016-06-23,Madrid,26.55333333333335
2016-06-24,Madrid,26.88166666666669
2016-06-25,Madrid,26.08541666666669
2016-06-26,Madrid,24.76541666666668
2016-06-27,Madrid,26.28041666666669
2016-06-28,Madrid,27.62000000000002
2016-06-29,Madrid,28.48500000000002
2016-06-30,Madrid,27.32333333333336
2016-07-01,Madrid,27.71916666666669
2016-07-02,Madrid,28.36458333333336
2016-07-03,Madrid,28.86333333333336
2016-07-04,Madrid,27.70083333333335
2016-07-05,Madrid,27.29750000000002
2016-07-06,Madrid,26.51280000000002
2016-07-07,Madrid,25.18166666666669
2016-07-08,Madrid,27.45666666666669
2016-07-09,Madrid,29.15583333333336
2016-07-10,Madrid,30.48666666666669
2016-07-11,Madrid,30.53375000000002
2016-07-12,Madrid,26.93416666666669
2016-07-13,Madrid,22.40750000000002
2016-07-14,Madrid,22.9084166666667
2016-07-15,Madrid,23.9167083333334
2016-07-16,Madrid,25.74012500000005
2016-07-17,Madrid,28.18241666666671
2016-07-18,Madrid,28.32100000000005
2016-07-19,Madrid,18.988
2016-07-20,Madrid,20.50791666666667
2016-07-21,Madrid,27.15608333333336
2016-07-22,Madrid,26.3379166666667
2016-07-23,Madrid,24.66333333333336
2016-07-24,Madrid,26.20625000000002
2016-07-25,Madrid,28.5891666666667
2016-07-26,Madrid,29.84333333333335
2016-07-27,Madrid,30.86708333333336
2016-07-28,Madrid,30.28375000000003
2016-07-29,Madrid,31.40666666666668
2016-07-30,Madrid,29.63958333333336
2016-07-31,Madrid,27.45541666666669
2016-08-01,Madrid,27.56458333333336
2016-08-02,Madrid,28.84333333333336
2016-08-03,Madrid,29.17791666666669
2016-08-04,Madrid,29.15666666666668
2016-08-05,Madrid,26.64541666666669
2016-08-06,Madrid,26.89458333333335
2016-08-07,Madrid,28.29958333333336
2016-08-08,Madrid,28.04791666666668
2016-08-09,Madrid,26.37129166666669
2016-08-10,Madrid,21.87062500000003
2016-08-11,Madrid,23.32666666666669
2016-08-12,Madrid,24.87583333333336
2016-08-13,Madrid,26.59291666666669
2016-08-14,Madrid,27.22750000000002
2016-08-15,Madrid,27.41791666666669
2016-08-16,Madrid,27.39250000000002
2016-08-17,Madrid,27.03500000000001
2016-08-18,Madrid,26.78333333333336
2016-08-19,Madrid,27.47458333333336
2016-08-20,Madrid,27.64833333333335
2016-08-21,Madrid,25.05666666666669
2016-08-22,Madrid,27.11458333333336
2016-08-23,Madrid,28.61000000000002
2016-08-24,Madrid,27.6041666666667
2016-08-25,Madrid,26.83541666666669
2016-08-26,Madrid,27.03750000000002
2016-08-27,Madrid,28.23041666666668
2016-08-28,Madrid,28.44166666666669
2016-08-29,Madrid,27.59583333333335
2016-08-30,Madrid,24.55750000000003
2016-08-31,Madrid,25.94166666666669
2016-09-01,Madrid,26.81510286458336
2016-09-02,Madrid,26.67833333333336
2016-09-03,Madrid,27.34750000000001
2016-09-04,Madrid,28.43416666666669
2016-09-05,Madrid,29.70666666666669
2016-09-06,Madrid,30.26833333333336
2016-09-07,Madrid,30.01041666666669
2016-09-08,Madrid,26.13791666666669
2016-09-09,Madrid,24.86375000000002
2016-09-10,Madrid,25.62041666666669
2016-09-11,Madrid,25.25083333333335
2016-09-12,Madrid,25.86541666666669
2016-09-13,Madrid,20.67708333333336
2016-09-14,Madrid,15.14160000000002
2016-09-15,Madrid,15.76583333333336
2016-09-16,Madrid,18.19375000000001
2016-09-17,Madrid,17.08666666666668
2016-09-18,Madrid,17.57625000000001
2016-09-19,Madrid,17.46416666666669
2016-09-20,Madrid,20.11250000000001
2016-09-21,Madrid,20.07620833333336
2016-09-22,Madrid,18.87137500000003
2016-09-23,Madrid,21.23708333333336
2016-09-24,Madrid,20.26666666666668
2016-09-25,Madrid,20.42375000000002
2016-09-26,Madrid,20.45583333333335
2016-09-27,Madrid,20.98520833333335
2016-09-28,Madrid,20.12291666666669
2016-09-29,Madrid,18.36250000000003
2016-09-30,Madrid,18.67800000000002
2016-10-01,Madrid,19.91708333333335
2016-10-02,Madrid,18.80541666666669
2016-10-03,Madrid,19.09625000000002
2016-10-04,Madrid,19.51666666666669
2016-10-05,Madrid,18.49470833333337
2016-10-06,Madrid,16.63237500000004
2016-10-07,Madrid,14.70141666666671
2016-10-08,Madrid,14.3090416666667
2016-10-09,Madrid,14.73416666666669
2016-10-10,Madrid,13.62708333333336
2016-10-11,Madrid,13.86320833333338
2016-10-12,Madrid,11.65208333333338
2016-10-13,Madrid,12.14650000000004
2016-10-14,Madrid,12.35485416666669
2016-10-15,Madrid,10.52770833333336
2016-10-16,Madrid,11.72179166666669
2016-10-17,Madrid,13.01283333333335
2016-10-18,Madrid,12.32579166666671
2016-10-19,Madrid,13.62881250000004
2016-10-20,Madrid,13.72158333333335
2016-10-21,Madrid,13.4198541666667
2016-10-22,Madrid,13.58952083333336
2016-10-23,Madrid,13.37216666666671
2016-10-24,Madrid,11.32329166666669
2016-10-25,Madrid,12.75225000000004
2016-10-26,Madrid,15.21170833333335
2016-10-27,Madrid,16.04495833333337
2016-10-28,Madrid,16.0236666666667
2016-10-29,Madrid,12.95495833333337
2016-10-30,Madrid,11.46795833333336
2016-10-31,Madrid,10.88462500000003
2016-11-01,Madrid,10.88416666666671
2016-11-02,Madrid,13.80708333333335
2016-11-03,Madrid,13.10916666666668
2016-11-04,Madrid,12.9264864864865
2016-11-05,Madrid,12.22642857142858
2016-11-06,Madrid,8.669166666666678
2016-11-07,Madrid,6.704800000000025
2016-11-08,Madrid,7.430833333333354
2016-11-09,Madrid,9.857083333333351
2016-11-10,Madrid,6.976250000000017
2016-11-11,Madrid,6.98541666666669
2016-11-12,Madrid,7.658750000000015
2016-11-13,Madrid,11.56958333333335
2016-11-14,Madrid,9.395416666666684
2016-11-15,Madrid,8.54375000000003
2016-11-16,Madrid,7.841250000000016
2016-11-17,Madrid,9.457083333333351
2016-11-18,Madrid,7.846666666666683
2016-11-19,Madrid,5.799393939393957
2016-11-20,Madrid,8.973829787234054
2016-11-21,Madrid,10.45703703703705
2016-11-22,Madrid,6.910800000000018
2016-11-23,Madrid,6.678518518518535
2016-11-24,Madrid,5.165875000000017
2016-11-25,Madrid,4.578611111111125
2016-11-26,Madrid,7.703142857142869
2016-11-27,Madrid,9.556333333333349
2016-11-28,Madrid,9.19875000000002
